2
w/o
running on cuda5
path=./exp_result_2048_2/mnist/main_task_acc.txt
Epoch 0% 	 train_loss:1.27 train_acc:0.81 test_acc:0.74
Epoch 2% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 3% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 4% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 5% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 6% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 7% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 8% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 9% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 10% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 11% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 12% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 13% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 14% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 15% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 16% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 17% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 18% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 19% 	 train_loss:nan train_acc:0.10 test_acc:0.10
time used = 241.35782170295715
Epoch 0% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 1% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 2% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 3% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 4% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 5% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 6% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 7% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 8% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 9% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 10% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 11% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 12% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 13% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 14% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 15% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 16% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 17% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 18% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 19% 	 train_loss:nan train_acc:0.10 test_acc:0.10
time used = 233.00863099098206
Epoch 0% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 1% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 2% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 3% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 4% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 5% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 6% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 7% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 8% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 9% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 10% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 11% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 12% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 13% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 14% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 15% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 16% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 17% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 18% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 19% 	 train_loss:nan train_acc:0.10 test_acc:0.10
time used = 233.99458575248718
mid
running on cuda5
path=./exp_result_2048_25/mnist/MID/main_task_acc.txt
Epoch 0% 	 train_loss:2.23 train_acc:0.18 test_acc:0.16
Epoch 1% 	 train_loss:2.15 train_acc:0.21 test_acc:0.20
Epoch 2% 	 train_loss:2.09 train_acc:0.22 test_acc:0.21
Epoch 3% 	 train_loss:2.04 train_acc:0.22 test_acc:0.22
Epoch 4% 	 train_loss:1.98 train_acc:0.26 test_acc:0.26
Epoch 5% 	 train_loss:1.94 train_acc:0.27 test_acc:0.27
Epoch 6% 	 train_loss:1.89 train_acc:0.28 test_acc:0.28
Epoch 7% 	 train_loss:1.85 train_acc:0.29 test_acc:0.29
Epoch 8% 	 train_loss:1.82 train_acc:0.32 test_acc:0.33
Epoch 9% 	 train_loss:1.79 train_acc:0.31 test_acc:0.34
Epoch 10% 	 train_loss:1.77 train_acc:0.32 test_acc:0.34
Epoch 11% 	 train_loss:1.76 train_acc:0.32 test_acc:0.34
Epoch 12% 	 train_loss:1.74 train_acc:0.33 test_acc:0.34
Epoch 13% 	 train_loss:1.73 train_acc:0.33 test_acc:0.35
Epoch 14% 	 train_loss:1.72 train_acc:0.33 test_acc:0.35
Epoch 15% 	 train_loss:1.71 train_acc:0.34 test_acc:0.35
Epoch 16% 	 train_loss:1.71 train_acc:0.34 test_acc:0.35
Epoch 17% 	 train_loss:1.70 train_acc:0.34 test_acc:0.35
Epoch 18% 	 train_loss:1.69 train_acc:0.34 test_acc:0.35
Epoch 19% 	 train_loss:1.69 train_acc:0.35 test_acc:0.36
time used = 276.4475591182709
Epoch 0% 	 train_loss:2.21 train_acc:0.19 test_acc:0.17
Epoch 1% 	 train_loss:2.13 train_acc:0.22 test_acc:0.21
Epoch 2% 	 train_loss:2.07 train_acc:0.22 test_acc:0.22
Epoch 3% 	 train_loss:2.01 train_acc:0.24 test_acc:0.23
Epoch 4% 	 train_loss:1.95 train_acc:0.27 test_acc:0.27
Epoch 5% 	 train_loss:1.91 train_acc:0.28 test_acc:0.28
Epoch 6% 	 train_loss:1.87 train_acc:0.29 test_acc:0.30
Epoch 7% 	 train_loss:1.81 train_acc:0.33 test_acc:0.34
Epoch 8% 	 train_loss:1.76 train_acc:0.37 test_acc:0.36
Epoch 9% 	 train_loss:1.71 train_acc:0.37 test_acc:0.37
Epoch 10% 	 train_loss:1.67 train_acc:0.38 test_acc:0.37
Epoch 11% 	 train_loss:1.63 train_acc:0.39 test_acc:0.39
Epoch 12% 	 train_loss:1.60 train_acc:0.40 test_acc:0.41
Epoch 13% 	 train_loss:1.58 train_acc:0.42 test_acc:0.43
Epoch 14% 	 train_loss:1.56 train_acc:0.43 test_acc:0.43
Epoch 15% 	 train_loss:1.54 train_acc:0.44 test_acc:0.44
Epoch 16% 	 train_loss:1.53 train_acc:0.45 test_acc:0.44
Epoch 17% 	 train_loss:1.51 train_acc:0.45 test_acc:0.44
Epoch 18% 	 train_loss:1.50 train_acc:0.44 test_acc:0.45
Epoch 19% 	 train_loss:1.49 train_acc:0.45 test_acc:0.45
time used = 283.3955919742584
Epoch 0% 	 train_loss:2.21 train_acc:0.19 test_acc:0.17
Epoch 1% 	 train_loss:2.13 train_acc:0.22 test_acc:0.21
Epoch 2% 	 train_loss:2.07 train_acc:0.22 test_acc:0.22
Epoch 3% 	 train_loss:2.01 train_acc:0.24 test_acc:0.23
Epoch 4% 	 train_loss:1.95 train_acc:0.27 test_acc:0.27
Epoch 5% 	 train_loss:1.91 train_acc:0.28 test_acc:0.28
Epoch 6% 	 train_loss:1.87 train_acc:0.29 test_acc:0.30
Epoch 7% 	 train_loss:1.81 train_acc:0.33 test_acc:0.34
Epoch 8% 	 train_loss:1.76 train_acc:0.37 test_acc:0.36
Epoch 9% 	 train_loss:1.71 train_acc:0.37 test_acc:0.37
Epoch 10% 	 train_loss:1.67 train_acc:0.38 test_acc:0.37
Epoch 11% 	 train_loss:1.63 train_acc:0.39 test_acc:0.39
Epoch 12% 	 train_loss:1.60 train_acc:0.40 test_acc:0.41
Epoch 13% 	 train_loss:1.58 train_acc:0.42 test_acc:0.43
Epoch 14% 	 train_loss:1.56 train_acc:0.43 test_acc:0.43
Epoch 15% 	 train_loss:1.54 train_acc:0.44 test_acc:0.44
Epoch 16% 	 train_loss:1.53 train_acc:0.45 test_acc:0.44
Epoch 17% 	 train_loss:1.51 train_acc:0.45 test_acc:0.44
Epoch 18% 	 train_loss:1.50 train_acc:0.44 test_acc:0.45
Epoch 19% 	 train_loss:1.49 train_acc:0.45 test_acc:0.45
time used = 280.2362551689148
dcore
running on cuda5
path=./exp_result_2048_25/mnist/DistanceCorrelation/main_task_acc.txt
Epoch 0% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 1% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 2% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 3% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 4% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 5% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 6% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 7% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 8% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 9% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 10% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 11% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 12% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 13% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 14% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 15% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 16% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 17% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 18% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 19% 	 train_loss:nan train_acc:0.10 test_acc:0.10
time used = 226.13895177841187
Epoch 0% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 1% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 2% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 3% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 4% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 5% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 6% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 7% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 8% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 9% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 10% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 11% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 12% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 13% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 14% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 15% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 16% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 17% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 18% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 19% 	 train_loss:nan train_acc:0.10 test_acc:0.10
time used = 232.20993494987488
Epoch 0% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 1% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 2% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 3% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 4% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 5% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 6% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 7% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 8% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 9% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 10% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 11% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 12% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 13% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 14% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 15% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 16% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 17% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 18% 	 train_loss:nan train_acc:0.10 test_acc:0.10
Epoch 19% 	 train_loss:nan train_acc:0.10 test_acc:0.10
time used = 236.946622133255
mid
running on cuda5
path=./exp_result_2048_25/mnist/MID/main_task_acc.txt
Epoch 0% 	 train_loss:2.24 train_acc:0.14 test_acc:0.14
Epoch 1% 	 train_loss:2.15 train_acc:0.22 test_acc:0.22
Epoch 2% 	 train_loss:2.27 train_acc:0.21 test_acc:0.24
Epoch 3% 	 train_loss:1.63 train_acc:0.37 test_acc:0.40
Epoch 4% 	 train_loss:1.45 train_acc:0.46 test_acc:0.44
Epoch 5% 	 train_loss:1.30 train_acc:0.53 test_acc:0.47
Epoch 6% 	 train_loss:1.21 train_acc:0.54 test_acc:0.54
Epoch 7% 	 train_loss:1.11 train_acc:0.59 test_acc:0.56
Epoch 8% 	 train_loss:1.08 train_acc:0.63 test_acc:0.59
Epoch 9% 	 train_loss:1.08 train_acc:0.61 test_acc:0.57
Epoch 10% 	 train_loss:1.04 train_acc:0.64 test_acc:0.59
Epoch 11% 	 train_loss:0.95 train_acc:0.68 test_acc:0.64
Epoch 12% 	 train_loss:0.95 train_acc:0.68 test_acc:0.66
Epoch 13% 	 train_loss:0.93 train_acc:0.69 test_acc:0.63
Epoch 14% 	 train_loss:0.93 train_acc:0.70 test_acc:0.62
Epoch 15% 	 train_loss:0.88 train_acc:0.75 test_acc:0.65
Epoch 16% 	 train_loss:0.80 train_acc:0.73 test_acc:0.70
Epoch 17% 	 train_loss:0.77 train_acc:0.73 test_acc:0.71
Epoch 18% 	 train_loss:0.76 train_acc:0.70 test_acc:0.72
Epoch 19% 	 train_loss:0.81 train_acc:0.76 test_acc:0.68
time used = 264.4089448451996
Epoch 0% 	 train_loss:3.46 train_acc:0.22 test_acc:0.22
Epoch 1% 	 train_loss:2.18 train_acc:0.28 test_acc:0.28
Epoch 2% 	 train_loss:1.70 train_acc:0.40 test_acc:0.39
Epoch 3% 	 train_loss:1.72 train_acc:0.43 test_acc:0.41
Epoch 4% 	 train_loss:1.43 train_acc:0.49 test_acc:0.46
Epoch 5% 	 train_loss:1.32 train_acc:0.54 test_acc:0.50
Epoch 6% 	 train_loss:1.24 train_acc:0.53 test_acc:0.53
Epoch 7% 	 train_loss:1.19 train_acc:0.55 test_acc:0.54
Epoch 8% 	 train_loss:1.11 train_acc:0.64 test_acc:0.58
Epoch 9% 	 train_loss:1.13 train_acc:0.65 test_acc:0.58
Epoch 10% 	 train_loss:0.98 train_acc:0.69 test_acc:0.62
Epoch 11% 	 train_loss:0.95 train_acc:0.70 test_acc:0.64
Epoch 12% 	 train_loss:0.93 train_acc:0.69 test_acc:0.63
Epoch 13% 	 train_loss:0.83 train_acc:0.71 test_acc:0.68
Epoch 14% 	 train_loss:0.90 train_acc:0.71 test_acc:0.66
Epoch 15% 	 train_loss:0.84 train_acc:0.74 test_acc:0.67
Epoch 16% 	 train_loss:0.77 train_acc:0.74 test_acc:0.69
Epoch 17% 	 train_loss:0.76 train_acc:0.74 test_acc:0.70
